time,lat,lon,depth,compound,treatment_type,eddy_vorticity,size_fraction_um,value
2017-07-04T08:55:00,25,-158.5,25,Dimethylsulfonioacetate,DMB,Cyclonic,0.2,31252731.85
2017-07-04T08:55:01,25,-158.5,25,Dimethylsulfonioacetate,DMBnoB12,Cyclonic,0.2,79123397.94
2017-07-04T08:55:02,25,-158.5,25,Dimethylsulfonioacetate,DeepSeaWater,Cyclonic,0.2,99128537.16
2017-07-04T08:55:03,25,-158.5,25,Dimethylsulfonioacetate,noB12,Cyclonic,0.2,131472484.1
2017-07-04T08:55:04,25,-158.5,25,Dimethylsulfonioacetate,B12,Cyclonic,0.2,24938677.85
2017-07-04T08:55:00,25,-158.5,15,Dimethylsulfonioacetate,Time0,Cyclonic,0.2,20232088.24
2017-07-04T08:55:00,25,-158.5,25,Dimethylsulfonioacetate,Control,Cyclonic,5,948206950.5
2017-07-04T08:55:00,25,-158.5,25,Dimethylsulfonioacetate,DMB,Cyclonic,5,706917081.8
2017-07-04T08:55:01,25,-158.5,25,Dimethylsulfonioacetate,DMBnoB12,Cyclonic,5,1280727771
2017-07-04T08:55:02,25,-158.5,25,Dimethylsulfonioacetate,DeepSeaWater,Cyclonic,5,1493523120
2017-07-04T08:55:03,25,-158.5,25,Dimethylsulfonioacetate,noB12,Cyclonic,5,1959500578
2017-07-04T08:55:04,25,-158.5,25,Dimethylsulfonioacetate,B12,Cyclonic,5,334758891.9
2017-07-04T08:55:00,25,-158.5,15,Dimethylsulfonioacetate,Time0,Cyclonic,5,212281192.4
2017-10-04T16:00:00,27,157,25,Dimethylsulfonioacetate,Control,Anticyclonic,0.2,11797698.61
2017-10-04T16:00:01,27,157,25,Dimethylsulfonioacetate,DMB,Anticyclonic,0.2,14314297.1
2017-10-04T16:00:02,27,157,25,Dimethylsulfonioacetate,DMBnoB12,Anticyclonic,0.2,68369650.37
2017-10-04T16:00:03,27,157,25,Dimethylsulfonioacetate,DeepSeaWater,Anticyclonic,0.2,69737380.17
2017-10-04T16:00:04,27,157,25,Dimethylsulfonioacetate,noB12,Anticyclonic,0.2,51457443.46
2017-10-04T16:00:05,27,157,25,Dimethylsulfonioacetate,B12,Anticyclonic,0.2,13025169.76
2017-10-04T16:00:06,27,157,15,Dimethylsulfonioacetate,Time0,Anticyclonic,0.2,17802463.56
2017-10-04T16:00:07,27,157,25,Dimethylsulfonioacetate,Control,Anticyclonic,5,412779958
2017-10-04T16:00:08,27,157,25,Dimethylsulfonioacetate,DMB,Anticyclonic,5,354347210.7
2017-10-04T16:00:09,27,157,25,Dimethylsulfonioacetate,DMBnoB12,Anticyclonic,5,960574915.4
2017-10-04T16:00:10,27,157,25,Dimethylsulfonioacetate,DeepSeaWater,Anticyclonic,5,1551022359
2017-10-04T16:00:11,27,157,25,Dimethylsulfonioacetate,noB12,Anticyclonic,5,1148341905
2017-10-04T16:00:12,27,157,25,Dimethylsulfonioacetate,B12,Anticyclonic,5,364989943.7
2017-10-04T16:00:13,27,157,15,Dimethylsulfonioacetate,Time0,Anticyclonic,5,303207849.8
2017-07-04T08:55:00,25,-158.5,25,Dimethylsulfoniopropionate,Control,Cyclonic,0.2,298865243.9
2017-07-04T08:55:00,25,-158.5,25,Dimethylsulfoniopropionate,DMB,Cyclonic,0.2,209223397.5
2017-07-04T08:55:01,25,-158.5,25,Dimethylsulfoniopropionate,DMBnoB12,Cyclonic,0.2,392537384.3
2017-07-04T08:55:02,25,-158.5,25,Dimethylsulfoniopropionate,DeepSeaWater,Cyclonic,0.2,564807218.1
2017-07-04T08:55:03,25,-158.5,25,Dimethylsulfoniopropionate,noB12,Cyclonic,0.2,467776491
2017-07-04T08:55:04,25,-158.5,25,Dimethylsulfoniopropionate,B12,Cyclonic,0.2,332442449.2
2017-07-04T08:55:00,25,-158.5,15,Dimethylsulfoniopropionate,Time0,Cyclonic,0.2,275899439.1
2017-07-04T08:55:00,25,-158.5,25,Dimethylsulfoniopropionate,Control,Cyclonic,5,7659943980
2017-07-04T08:55:00,25,-158.5,25,Dimethylsulfoniopropionate,DMB,Cyclonic,5,5520607260
2017-07-04T08:55:01,25,-158.5,25,Dimethylsulfoniopropionate,DMBnoB12,Cyclonic,5,13504793082
2017-07-04T08:55:02,25,-158.5,25,Dimethylsulfoniopropionate,DeepSeaWater,Cyclonic,5,15959614200
2017-07-04T08:55:03,25,-158.5,25,Dimethylsulfoniopropionate,noB12,Cyclonic,5,14592904654
2017-07-04T08:55:04,25,-158.5,25,Dimethylsulfoniopropionate,B12,Cyclonic,5,3960866051
2017-07-04T08:55:00,25,-158.5,15,Dimethylsulfoniopropionate,Time0,Cyclonic,5,2575468861
2017-10-04T16:00:00,27,157,25,Dimethylsulfoniopropionate,Control,Anticyclonic,0.2,151145647.6
2017-10-04T16:00:01,27,157,25,Dimethylsulfoniopropionate,DMB,Anticyclonic,0.2,168806822.2
2017-10-04T16:00:02,27,157,25,Dimethylsulfoniopropionate,DMBnoB12,Anticyclonic,0.2,308557340.7
2017-10-04T16:00:03,27,157,25,Dimethylsulfoniopropionate,DeepSeaWater,Anticyclonic,0.2,155679513.8
2017-10-04T16:00:04,27,157,25,Dimethylsulfoniopropionate,noB12,Anticyclonic,0.2,264933333
2017-10-04T16:00:05,27,157,25,Dimethylsulfoniopropionate,B12,Anticyclonic,0.2,165190620.7
2017-10-04T16:00:06,27,157,15,Dimethylsulfoniopropionate,Time0,Anticyclonic,0.2,245677158.4
2017-10-04T16:00:07,27,157,25,Dimethylsulfoniopropionate,Control,Anticyclonic,5,5686345345
2017-10-04T16:00:08,27,157,25,Dimethylsulfoniopropionate,DMB,Anticyclonic,5,3247575635
2017-10-04T16:00:09,27,157,25,Dimethylsulfoniopropionate,DMBnoB12,Anticyclonic,5,6354825376
2017-10-04T16:00:10,27,157,25,Dimethylsulfoniopropionate,DeepSeaWater,Anticyclonic,5,9337996927
2017-10-04T16:00:11,27,157,25,Dimethylsulfoniopropionate,noB12,Anticyclonic,5,9345040626
2017-10-04T16:00:12,27,157,25,Dimethylsulfoniopropionate,B12,Anticyclonic,5,4637992726
2017-10-04T16:00:13,27,157,15,Dimethylsulfoniopropionate,Time0,Anticyclonic,5,3454055435
2017-07-04T08:55:00,25,-158.5,25,Ectoine,Control,Cyclonic,0.2,62072003.51
2017-07-04T08:55:00,25,-158.5,25,Ectoine,DMB,Cyclonic,0.2,19654562.9
2017-07-04T08:55:01,25,-158.5,25,Ectoine,DMBnoB12,Cyclonic,0.2,70537321.16
2017-07-04T08:55:02,25,-158.5,25,Ectoine,DeepSeaWater,Cyclonic,0.2,25860610.61
2017-07-04T08:55:03,25,-158.5,25,Ectoine,noB12,Cyclonic,0.2,54724890.92
2017-07-04T08:55:04,25,-158.5,25,Ectoine,B12,Cyclonic,0.2,107176372.7
2017-07-04T08:55:00,25,-158.5,15,Ectoine,Time0,Cyclonic,0.2,24406755.8
2017-07-04T08:55:00,25,-158.5,25,Ectoine,Control,Cyclonic,5,829731390.8
2017-07-04T08:55:00,25,-158.5,25,Ectoine,DMB,Cyclonic,5,187634137.3
2017-07-04T08:55:01,25,-158.5,25,Ectoine,DMBnoB12,Cyclonic,5,418751947.4
2017-07-04T08:55:02,25,-158.5,25,Ectoine,DeepSeaWater,Cyclonic,5,164134609.1
2017-07-04T08:55:03,25,-158.5,25,Ectoine,noB12,Cyclonic,5,536622321.4
2017-07-04T08:55:04,25,-158.5,25,Ectoine,B12,Cyclonic,5,41562745.12
2017-07-04T08:55:00,25,-158.5,15,Ectoine,Time0,Cyclonic,5,45344448.65
2017-10-04T16:00:00,27,157,25,Ectoine,Control,Anticyclonic,0.2,12629531.81
2017-10-04T16:00:01,27,157,25,Ectoine,DMB,Anticyclonic,0.2,89220720.22
2017-10-04T16:00:02,27,157,25,Ectoine,DMBnoB12,Anticyclonic,0.2,106305487.1
2017-10-04T16:00:03,27,157,25,Ectoine,DeepSeaWater,Anticyclonic,0.2,39462580.09
2017-10-04T16:00:04,27,157,25,Ectoine,noB12,Anticyclonic,0.2,101142026.5
2017-10-04T16:00:05,27,157,25,Ectoine,B12,Anticyclonic,0.2,42698903.38
2017-10-04T16:00:06,27,157,15,Ectoine,Time0,Anticyclonic,0.2,52787611.1
2017-10-04T16:00:07,27,157,25,Ectoine,Control,Anticyclonic,5,58477356.22
2017-10-04T16:00:08,27,157,25,Ectoine,DMB,Anticyclonic,5,73761717.03
2017-10-04T16:00:09,27,157,25,Ectoine,DMBnoB12,Anticyclonic,5,263806112.3
2017-10-04T16:00:10,27,157,25,Ectoine,DeepSeaWater,Anticyclonic,5,269669690.3
2017-10-04T16:00:11,27,157,25,Ectoine,noB12,Anticyclonic,5,351125758.5
2017-10-04T16:00:12,27,157,25,Ectoine,B12,Anticyclonic,5,22141430.77
2017-10-04T16:00:13,27,157,15,Ectoine,Time0,Anticyclonic,5,39002381.89
2017-07-04T08:55:00,25,-158.5,25,Ethanesulfonic acid,Control,Cyclonic,0.2,201961.9247
2017-07-04T08:55:00,25,-158.5,25,Ethanesulfonic acid,DMB,Cyclonic,0.2,196579.7742
2017-07-04T08:55:01,25,-158.5,25,Ethanesulfonic acid,DMBnoB12,Cyclonic,0.2,207720.4516
2017-07-04T08:55:02,25,-158.5,25,Ethanesulfonic acid,DeepSeaWater,Cyclonic,0.2,203084.1935
2017-07-04T08:55:03,25,-158.5,25,Ethanesulfonic acid,noB12,Cyclonic,0.2,205644.9247
2017-07-04T08:55:04,25,-158.5,25,Ethanesulfonic acid,B12,Cyclonic,0.2,272562.2688
2017-07-04T08:55:00,25,-158.5,15,Ethanesulfonic acid,Time0,Cyclonic,0.2,200961.8925
2017-07-04T08:55:00,25,-158.5,25,Ethanesulfonic acid,Control,Cyclonic,5,17962.22581
2017-07-04T08:55:00,25,-158.5,25,Ethanesulfonic acid,DMB,Cyclonic,5,16986.04839
2017-07-04T08:55:01,25,-158.5,25,Ethanesulfonic acid,DMBnoB12,Cyclonic,5,20225.78495
2017-07-04T08:55:02,25,-158.5,25,Ethanesulfonic acid,DeepSeaWater,Cyclonic,5,21928.67742
2017-07-04T08:55:03,25,-158.5,25,Ethanesulfonic acid,noB12,Cyclonic,5,15515.46774
2017-07-04T08:55:04,25,-158.5,25,Ethanesulfonic acid,B12,Cyclonic,5,20360.80645
2017-07-04T08:55:00,25,-158.5,15,Ethanesulfonic acid,Time0,Cyclonic,5,23405.1828
2017-10-04T16:00:00,27,157,25,Ethanesulfonic acid,Control,Anticyclonic,0.2,6895.451613
2017-10-04T16:00:01,27,157,25,Ethanesulfonic acid,DMB,Anticyclonic,0.2,31624.03226
2017-10-04T16:00:02,27,157,25,Ethanesulfonic acid,DMBnoB12,Anticyclonic,0.2,13799.32258
2017-10-04T16:00:03,27,157,25,Ethanesulfonic acid,DeepSeaWater,Anticyclonic,0.2,23014.15054
2017-10-04T16:00:04,27,157,25,Ethanesulfonic acid,noB12,Anticyclonic,0.2,18705.31183
2017-10-04T16:00:05,27,157,25,Ethanesulfonic acid,B12,Anticyclonic,0.2,11116.97849
2017-10-04T16:00:06,27,157,15,Ethanesulfonic acid,Time0,Anticyclonic,0.2,14472.87097
2017-10-04T16:00:07,27,157,25,Ethanesulfonic acid,Control,Anticyclonic,5,17739.89247
2017-10-04T16:00:08,27,157,25,Ethanesulfonic acid,DMB,Anticyclonic,5,18694.39785
2017-10-04T16:00:09,27,157,25,Ethanesulfonic acid,DMBnoB12,Anticyclonic,5,18892.09677
2017-10-04T16:00:10,27,157,25,Ethanesulfonic acid,DeepSeaWater,Anticyclonic,5,20731.25806
2017-10-04T16:00:11,27,157,25,Ethanesulfonic acid,noB12,Anticyclonic,5,10131.29032
2017-10-04T16:00:12,27,157,25,Ethanesulfonic acid,B12,Anticyclonic,5,22790.88172
2017-10-04T16:00:13,27,157,15,Ethanesulfonic acid,Time0,Anticyclonic,5,24028.52688
2017-07-04T08:55:00,25,-158.5,25,Flavin adenine dinucleotide,Control,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,25,Flavin adenine dinucleotide,DMB,Cyclonic,0.2,
2017-07-04T08:55:01,25,-158.5,25,Flavin adenine dinucleotide,DMBnoB12,Cyclonic,0.2,
2017-07-04T08:55:02,25,-158.5,25,Flavin adenine dinucleotide,DeepSeaWater,Cyclonic,0.2,
2017-07-04T08:55:03,25,-158.5,25,Flavin adenine dinucleotide,noB12,Cyclonic,0.2,
2017-07-04T08:55:04,25,-158.5,25,Flavin adenine dinucleotide,B12,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,15,Flavin adenine dinucleotide,Time0,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,25,Flavin adenine dinucleotide,Control,Cyclonic,5,
2017-07-04T08:55:00,25,-158.5,25,Flavin adenine dinucleotide,DMB,Cyclonic,5,
2017-07-04T08:55:01,25,-158.5,25,Flavin adenine dinucleotide,DMBnoB12,Cyclonic,5,
2017-07-04T08:55:02,25,-158.5,25,Flavin adenine dinucleotide,DeepSeaWater,Cyclonic,5,
2017-07-04T08:55:03,25,-158.5,25,Flavin adenine dinucleotide,noB12,Cyclonic,5,11025.6129
2017-07-04T08:55:04,25,-158.5,25,Flavin adenine dinucleotide,B12,Cyclonic,5,
2017-07-04T08:55:00,25,-158.5,15,Flavin adenine dinucleotide,Time0,Cyclonic,5,
2017-10-04T16:00:00,27,157,25,Flavin adenine dinucleotide,Control,Anticyclonic,0.2,8716.83871
2017-10-04T16:00:01,27,157,25,Flavin adenine dinucleotide,DMB,Anticyclonic,0.2,
2017-10-04T16:00:02,27,157,25,Flavin adenine dinucleotide,DMBnoB12,Anticyclonic,0.2,
2017-10-04T16:00:03,27,157,25,Flavin adenine dinucleotide,DeepSeaWater,Anticyclonic,0.2,
2017-10-04T16:00:04,27,157,25,Flavin adenine dinucleotide,noB12,Anticyclonic,0.2,5851.451613
2017-10-04T16:00:05,27,157,25,Flavin adenine dinucleotide,B12,Anticyclonic,0.2,
2017-10-04T16:00:06,27,157,15,Flavin adenine dinucleotide,Time0,Anticyclonic,0.2,
2017-10-04T16:00:07,27,157,25,Flavin adenine dinucleotide,Control,Anticyclonic,5,6520.322581
2017-10-04T16:00:08,27,157,25,Flavin adenine dinucleotide,DMB,Anticyclonic,5,
2017-10-04T16:00:09,27,157,25,Flavin adenine dinucleotide,DMBnoB12,Anticyclonic,5,
2017-10-04T16:00:10,27,157,25,Flavin adenine dinucleotide,DeepSeaWater,Anticyclonic,5,
2017-10-04T16:00:11,27,157,25,Flavin adenine dinucleotide,noB12,Anticyclonic,5,9755.225806
2017-10-04T16:00:12,27,157,25,Flavin adenine dinucleotide,B12,Anticyclonic,5,
2017-10-04T16:00:13,27,157,15,Flavin adenine dinucleotide,Time0,Anticyclonic,5,
2017-07-04T08:55:00,25,-158.5,25,Fumaric acid,Control,Cyclonic,0.2,16555798.77
2017-07-04T08:55:00,25,-158.5,25,Fumaric acid,DMB,Cyclonic,0.2,12896694.77
2017-07-04T08:55:01,25,-158.5,25,Fumaric acid,DMBnoB12,Cyclonic,0.2,12937899.1
2017-07-04T08:55:02,25,-158.5,25,Fumaric acid,DeepSeaWater,Cyclonic,0.2,12832564.55
2017-07-04T08:55:03,25,-158.5,25,Fumaric acid,noB12,Cyclonic,0.2,14112317.71
2017-07-04T08:55:04,25,-158.5,25,Fumaric acid,B12,Cyclonic,0.2,14581605.69
2017-07-04T08:55:00,25,-158.5,15,Fumaric acid,Time0,Cyclonic,0.2,15130747.82
2017-07-04T08:55:00,25,-158.5,25,Fumaric acid,Control,Cyclonic,5,14852208.43
2017-07-04T08:55:00,25,-158.5,25,Fumaric acid,DMB,Cyclonic,5,12915804.84
2017-07-04T08:55:01,25,-158.5,25,Fumaric acid,DMBnoB12,Cyclonic,5,15303700.7
2017-07-04T08:55:02,25,-158.5,25,Fumaric acid,DeepSeaWater,Cyclonic,5,14645225.45
2017-07-04T08:55:03,25,-158.5,25,Fumaric acid,noB12,Cyclonic,5,13869655.69
2017-07-04T08:55:04,25,-158.5,25,Fumaric acid,B12,Cyclonic,5,13704450.48
2017-07-04T08:55:00,25,-158.5,15,Fumaric acid,Time0,Cyclonic,5,14089185.69
2017-10-04T16:00:00,27,157,25,Fumaric acid,Control,Anticyclonic,0.2,9951736.043
2017-10-04T16:00:01,27,157,25,Fumaric acid,DMB,Anticyclonic,0.2,9235693.613
2017-10-04T16:00:02,27,157,25,Fumaric acid,DMBnoB12,Anticyclonic,0.2,10352478.31
2017-10-04T16:00:03,27,157,25,Fumaric acid,DeepSeaWater,Anticyclonic,0.2,9244957.086
2017-10-04T16:00:04,27,157,25,Fumaric acid,noB12,Anticyclonic,0.2,9919976.989
2017-10-04T16:00:05,27,157,25,Fumaric acid,B12,Anticyclonic,0.2,10388930.38
2017-10-04T16:00:06,27,157,15,Fumaric acid,Time0,Anticyclonic,0.2,10181541.09
2017-10-04T16:00:07,27,157,25,Fumaric acid,Control,Anticyclonic,5,9773699.118
2017-10-04T16:00:08,27,157,25,Fumaric acid,DMB,Anticyclonic,5,10052711.55
2017-10-04T16:00:09,27,157,25,Fumaric acid,DMBnoB12,Anticyclonic,5,8797847.247
2017-10-04T16:00:10,27,157,25,Fumaric acid,DeepSeaWater,Anticyclonic,5,10750353.95
2017-10-04T16:00:11,27,157,25,Fumaric acid,noB12,Anticyclonic,5,8819227.108
2017-10-04T16:00:12,27,157,25,Fumaric acid,B12,Anticyclonic,5,9267770.419
2017-10-04T16:00:13,27,157,15,Fumaric acid,Time0,Anticyclonic,5,10035308.43
2017-07-04T08:55:00,25,-158.5,25,Glutathione disulfide,Control,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,25,Glutathione disulfide,DMB,Cyclonic,0.2,
2017-07-04T08:55:01,25,-158.5,25,Glutathione disulfide,DMBnoB12,Cyclonic,0.2,
2017-07-04T08:55:02,25,-158.5,25,Glutathione disulfide,DeepSeaWater,Cyclonic,0.2,72218.41935
2017-07-04T08:55:03,25,-158.5,25,Glutathione disulfide,noB12,Cyclonic,0.2,10165.90323
2017-07-04T08:55:04,25,-158.5,25,Glutathione disulfide,B12,Cyclonic,0.2,20192.41935
2017-07-04T08:55:00,25,-158.5,15,Glutathione disulfide,Time0,Cyclonic,0.2,16519.70968
2017-07-04T08:55:00,25,-158.5,25,Glutathione disulfide,Control,Cyclonic,5,485304.086
2017-07-04T08:55:00,25,-158.5,25,Glutathione disulfide,DMB,Cyclonic,5,110118.6129
2017-07-04T08:55:01,25,-158.5,25,Glutathione disulfide,DMBnoB12,Cyclonic,5,675490.1398
2017-07-04T08:55:02,25,-158.5,25,Glutathione disulfide,DeepSeaWater,Cyclonic,5,1585335.204
2017-07-04T08:55:03,25,-158.5,25,Glutathione disulfide,noB12,Cyclonic,5,1043445.57
2017-07-04T08:55:04,25,-158.5,25,Glutathione disulfide,B12,Cyclonic,5,33481.27957
2017-07-04T08:55:00,25,-158.5,15,Glutathione disulfide,Time0,Cyclonic,5,
2017-10-04T16:00:00,27,157,25,Glutathione disulfide,Control,Anticyclonic,0.2,
2017-10-04T16:00:01,27,157,25,Glutathione disulfide,DMB,Anticyclonic,0.2,3929.032258
2017-10-04T16:00:02,27,157,25,Glutathione disulfide,DMBnoB12,Anticyclonic,0.2,15416.30645
2017-10-04T16:00:03,27,157,25,Glutathione disulfide,DeepSeaWater,Anticyclonic,0.2,6796.290323
2017-10-04T16:00:04,27,157,25,Glutathione disulfide,noB12,Anticyclonic,0.2,6079.241935
2017-10-04T16:00:05,27,157,25,Glutathione disulfide,B12,Anticyclonic,0.2,
2017-10-04T16:00:06,27,157,15,Glutathione disulfide,Time0,Anticyclonic,0.2,13573.87097
2017-10-04T16:00:07,27,157,25,Glutathione disulfide,Control,Anticyclonic,5,11105.12903
2017-10-04T16:00:08,27,157,25,Glutathione disulfide,DMB,Anticyclonic,5,9172.419355
2017-10-04T16:00:09,27,157,25,Glutathione disulfide,DMBnoB12,Anticyclonic,5,26508.80645
2017-10-04T16:00:10,27,157,25,Glutathione disulfide,DeepSeaWater,Anticyclonic,5,59344.29032
2017-10-04T16:00:11,27,157,25,Glutathione disulfide,noB12,Anticyclonic,5,84896.56452
2017-10-04T16:00:12,27,157,25,Glutathione disulfide,B12,Anticyclonic,5,9010.112903
2017-10-04T16:00:13,27,157,15,Glutathione disulfide,Time0,Anticyclonic,5,
2017-07-04T08:55:00,25,-158.5,25,Glycerophosphocholine,Control,Cyclonic,0.2,1162048.767
2017-07-04T08:55:00,25,-158.5,25,Glycerophosphocholine,DMB,Cyclonic,0.2,718529.0688
2017-07-04T08:55:01,25,-158.5,25,Glycerophosphocholine,DMBnoB12,Cyclonic,0.2,1370384.32
2017-07-04T08:55:02,25,-158.5,25,Glycerophosphocholine,DeepSeaWater,Cyclonic,0.2,2079490.045
2017-07-04T08:55:03,25,-158.5,25,Glycerophosphocholine,noB12,Cyclonic,0.2,1918562.829
2017-07-04T08:55:04,25,-158.5,25,Glycerophosphocholine,B12,Cyclonic,0.2,1851549.083
2017-07-04T08:55:00,25,-158.5,15,Glycerophosphocholine,Time0,Cyclonic,0.2,1103573.522
2017-07-04T08:55:00,25,-158.5,25,Glycerophosphocholine,Control,Cyclonic,5,11614787.61
2017-07-04T08:55:00,25,-158.5,25,Glycerophosphocholine,DMB,Cyclonic,5,8382178.129
2017-07-04T08:55:01,25,-158.5,25,Glycerophosphocholine,DMBnoB12,Cyclonic,5,15617398.94
2017-07-04T08:55:02,25,-158.5,25,Glycerophosphocholine,DeepSeaWater,Cyclonic,5,28865615.58
2017-07-04T08:55:03,25,-158.5,25,Glycerophosphocholine,noB12,Cyclonic,5,19211545.35
2017-07-04T08:55:04,25,-158.5,25,Glycerophosphocholine,B12,Cyclonic,5,4712249.387
2017-07-04T08:55:00,25,-158.5,15,Glycerophosphocholine,Time0,Cyclonic,5,2386848.892
2017-10-04T16:00:00,27,157,25,Glycerophosphocholine,Control,Anticyclonic,0.2,622901.448
2017-10-04T16:00:01,27,157,25,Glycerophosphocholine,DMB,Anticyclonic,0.2,534110.3552
2017-10-04T16:00:02,27,157,25,Glycerophosphocholine,DMBnoB12,Anticyclonic,0.2,1426598.026
2017-10-04T16:00:03,27,157,25,Glycerophosphocholine,DeepSeaWater,Anticyclonic,0.2,2548057.74
2017-10-04T16:00:04,27,157,25,Glycerophosphocholine,noB12,Anticyclonic,0.2,1624411.601
2017-10-04T16:00:05,27,157,25,Glycerophosphocholine,B12,Anticyclonic,0.2,1237928.318
2017-10-04T16:00:06,27,157,15,Glycerophosphocholine,Time0,Anticyclonic,0.2,419630.3399
2017-10-04T16:00:07,27,157,25,Glycerophosphocholine,Control,Anticyclonic,5,9630465.211
2017-10-04T16:00:08,27,157,25,Glycerophosphocholine,DMB,Anticyclonic,5,12826712.22
2017-10-04T16:00:09,27,157,25,Glycerophosphocholine,DMBnoB12,Anticyclonic,5,30357618.42
2017-10-04T16:00:10,27,157,25,Glycerophosphocholine,DeepSeaWater,Anticyclonic,5,51597268.88
2017-10-04T16:00:11,27,157,25,Glycerophosphocholine,noB12,Anticyclonic,5,40689443.03
2017-10-04T16:00:12,27,157,25,Glycerophosphocholine,B12,Anticyclonic,5,8799201.107
2017-10-04T16:00:13,27,157,15,Glycerophosphocholine,Time0,Anticyclonic,5,10571790.29
2017-07-04T08:55:00,25,-158.5,25,Glycerophosphoric acid,Control,Cyclonic,0.2,99720.6356
2017-07-04T08:55:00,25,-158.5,25,Glycerophosphoric acid,DMB,Cyclonic,0.2,86563.68526
2017-07-04T08:55:01,25,-158.5,25,Glycerophosphoric acid,DMBnoB12,Cyclonic,0.2,351769.571
2017-07-04T08:55:02,25,-158.5,25,Glycerophosphoric acid,DeepSeaWater,Cyclonic,0.2,413025.6421
2017-07-04T08:55:03,25,-158.5,25,Glycerophosphoric acid,noB12,Cyclonic,0.2,382352.2562
2017-07-04T08:55:04,25,-158.5,25,Glycerophosphoric acid,B12,Cyclonic,0.2,214158.1918
2017-07-04T08:55:00,25,-158.5,15,Glycerophosphoric acid,Time0,Cyclonic,0.2,19217.30089
2017-07-04T08:55:00,25,-158.5,25,Glycerophosphoric acid,Control,Cyclonic,5,4232446.262
2017-07-04T08:55:00,25,-158.5,25,Glycerophosphoric acid,DMB,Cyclonic,5,2213582.642
2017-07-04T08:55:01,25,-158.5,25,Glycerophosphoric acid,DMBnoB12,Cyclonic,5,3967916.269
2017-07-04T08:55:02,25,-158.5,25,Glycerophosphoric acid,DeepSeaWater,Cyclonic,5,7473897.15
2017-07-04T08:55:03,25,-158.5,25,Glycerophosphoric acid,noB12,Cyclonic,5,5938985.255
2017-07-04T08:55:04,25,-158.5,25,Glycerophosphoric acid,B12,Cyclonic,5,1012558.624
2017-07-04T08:55:00,25,-158.5,15,Glycerophosphoric acid,Time0,Cyclonic,5,89164.52458
2017-10-04T16:00:00,27,157,25,Glycerophosphoric acid,Control,Anticyclonic,0.2,134058.6029
2017-10-04T16:00:01,27,157,25,Glycerophosphoric acid,DMB,Anticyclonic,0.2,173689.8586
2017-10-04T16:00:02,27,157,25,Glycerophosphoric acid,DMBnoB12,Anticyclonic,0.2,523531.5255
2017-10-04T16:00:03,27,157,25,Glycerophosphoric acid,DeepSeaWater,Anticyclonic,0.2,290856.1323
2017-10-04T16:00:04,27,157,25,Glycerophosphoric acid,noB12,Anticyclonic,0.2,339774.5313
2017-10-04T16:00:05,27,157,25,Glycerophosphoric acid,B12,Anticyclonic,0.2,103670.1701
2017-10-04T16:00:06,27,157,15,Glycerophosphoric acid,Time0,Anticyclonic,0.2,63509.49758
2017-10-04T16:00:07,27,157,25,Glycerophosphoric acid,Control,Anticyclonic,5,1141696.072
2017-10-04T16:00:08,27,157,25,Glycerophosphoric acid,DMB,Anticyclonic,5,1379741.318
2017-10-04T16:00:09,27,157,25,Glycerophosphoric acid,DMBnoB12,Anticyclonic,5,1618615.02
2017-10-04T16:00:10,27,157,25,Glycerophosphoric acid,DeepSeaWater,Anticyclonic,5,2566601.742
2017-10-04T16:00:11,27,157,25,Glycerophosphoric acid,noB12,Anticyclonic,5,1960411.795
2017-10-04T16:00:12,27,157,25,Glycerophosphoric acid,B12,Anticyclonic,5,795389.4076
2017-10-04T16:00:13,27,157,15,Glycerophosphoric acid,Time0,Anticyclonic,5,198474.6552
2017-07-04T08:55:00,25,-158.5,25,Glycine betaine,Control,Cyclonic,0.2,1604402995
2017-07-04T08:55:00,25,-158.5,25,Glycine betaine,DMB,Cyclonic,0.2,1630540744
2017-07-04T08:55:01,25,-158.5,25,Glycine betaine,DMBnoB12,Cyclonic,0.2,2838931134
2017-07-04T08:55:02,25,-158.5,25,Glycine betaine,DeepSeaWater,Cyclonic,0.2,1820324746
2017-07-04T08:55:03,25,-158.5,25,Glycine betaine,noB12,Cyclonic,0.2,3359138158
2017-07-04T08:55:04,25,-158.5,25,Glycine betaine,B12,Cyclonic,0.2,2450366158
2017-07-04T08:55:00,25,-158.5,15,Glycine betaine,Time0,Cyclonic,0.2,1393470950
2017-07-04T08:55:00,25,-158.5,25,Glycine betaine,Control,Cyclonic,5,10303693923
2017-07-04T08:55:00,25,-158.5,25,Glycine betaine,DMB,Cyclonic,5,8560790022
2017-07-04T08:55:01,25,-158.5,25,Glycine betaine,DMBnoB12,Cyclonic,5,11998899024
2017-07-04T08:55:02,25,-158.5,25,Glycine betaine,DeepSeaWater,Cyclonic,5,8462385620
2017-07-04T08:55:03,25,-158.5,25,Glycine betaine,noB12,Cyclonic,5,11520215789
2017-07-04T08:55:04,25,-158.5,25,Glycine betaine,B12,Cyclonic,5,5885735146
2017-07-04T08:55:00,25,-158.5,15,Glycine betaine,Time0,Cyclonic,5,3754344979
2017-10-04T16:00:00,27,157,25,Glycine betaine,Control,Anticyclonic,0.2,1021397752
